"NATURE_ZONAGE","COM_COMER","TNCC","NCC","NCCENR","LIBELLE","DATE_DEBUT","DATE_FIN"
"COM","91101","0","AIN BESSEM (COMMUNE MIXTE)","Aïn-Bessem (commune mixte)","Aïn-Bessem (commune mixte)","1943-01-01","1962-07-05"
"COM","91102","0","AUMALE (COMMUNE MIXTE)","Aumale (commune mixte)","Aumale (commune mixte)","1943-01-01","1962-07-05"
"COM","91103","0","BOU SAADA (COMMUNE MIXTE)","Bou-Saada (commune mixte)","Bou-Saada (commune mixte)","1943-01-01","1962-07-05"
"COM","91104","0","CHERCHELL (COMMUNE MIXTE)","Cherchell (commune mixte)","Cherchell (commune mixte)","1943-01-01","1962-07-05"
"COM","91105","0","MAILLOT (COMMUNE MIXTE)","Maillot (commune mixte)","Maillot (commune mixte)","1943-01-01","1962-07-05"
"COM","91106","0","PALESTRO (COMMUNE MIXTE)","Palestro (commune mixte)","Palestro (commune mixte)","1943-01-01","1962-07-05"
"COM","91107","0","SIDI AISSA (COMMUNE MIXTE)","Sidi-Aïssa (commune mixte)","Sidi-Aïssa (commune mixte)","1943-01-01","1962-07-05"
"COM","91108","0","TABLAT (COMMUNE MIXTE)","Tablat (commune mixte)","Tablat (commune mixte)","1943-01-01","1962-07-05"
"COM","91110","1","ALGER","Alger","Alger","1943-01-01","1962-07-05"
"COM","91111","0","AIN BESSEM","Aïn-Bessem","Aïn-Bessem","1943-01-01","1962-07-05"
"COM","91112","0","AIN TAYA","Aïn-Taya","Aïn-Taya","1943-01-01","1962-07-05"
"COM","91113","0","ALMA","Alma","Alma","1943-01-01","1962-07-05"
"COM","91114","0","AMEUR EL AIN","Ameur-El-Aïn","Ameur-El-Aïn","1943-01-01","1962-07-05"
"COM","91115","0","L ARBA","L’Arba","L’Arba","1943-01-01","1962-07-05"
"COM","91116","0","ATTABTA","Attabta","Attabta","1943-01-01","1962-07-05"
"COM","91117","0","AUMALE","Aumale","Aumale","1943-01-01","1962-07-05"
"COM","91118","0","BABA HASSEN","Baba-Hassen","Baba-Hassen","1943-01-01","1962-07-05"
"COM","91119","0","BENI MERED","Beni-Méred","Beni-Méred","1943-01-01","1962-07-05"
"COM","91120","0","BERARD","Bérard","Bérard","1943-01-01","1962-07-05"
"COM","91121","0","BIRKADEM","Birkadem","Birkadem","1943-01-01","1962-07-05"
"COM","91122","0","BIRMANDREIS","Birmandreis","Birmandreis","1943-01-01","1962-07-05"
"COM","91123","0","BIR RABALOU","Bir-Rabalou","Bir-Rabalou","1943-01-01","1962-07-05"
"COM","91124","0","BIRTOUTA","Birtouta","Birtouta","1943-01-01","1962-07-05"
"COM","91125","0","BLIDA","Blida","Blida","1943-01-01","1962-07-05"
"COM","91126","0","BOUFARIK","Boufarik","Boufarik","1943-01-01","1962-07-05"
"COM","91127","0","BOUINAN","Bouinan","Bouinan","1943-01-01","1962-07-05"
"COM","91128","0","BOUIRA","Bouira","Bouira","1943-01-01","1962-07-05"
"COM","91129","0","BOURKIKA","Bourkika","Bourkika","1943-01-01","1962-07-05"
"COM","91130","0","BOUZAREA","Bouzaréa","Bouzaréa","1943-01-01","1962-07-05"
"COM","91131","0","CAP MATIFOU","Cap-Matifou","Cap-Matifou","1943-01-01","1962-07-05"
"COM","91132","0","CASTIGLIONE","Castiglione","Castiglione","1943-01-01","1962-07-05"
"COM","91133","0","CHEBLI","Chébli","Chébli","1943-01-01","1962-07-05"
"COM","91134","0","CHERAGAS","Chéragas","Chéragas","1943-01-01","1962-07-05"
"COM","91135","0","CHERCHELL","Cherchell","Cherchell","1943-01-01","1962-07-05"
"COM","91136","0","LA CHIFFA","La-Chiffa","La-Chiffa","1943-01-01","1962-07-05"
"COM","91137","0","COURBET","Courbet","Courbet","1943-01-01","1962-07-05"
"COM","91138","0","CRESCIA","Crescia","Crescia","1943-01-01","1962-07-05"
"COM","91139","0","DELY IBRAHIM","Dely-Ibrahim","Dely-Ibrahim","1943-01-01","1962-07-05"
"COM","91140","0","DOUADOUA","Douadoua","Douadoua","1943-01-01","1962-07-05"
"COM","91141","0","DOUERA","Douera","Douera","1943-01-01","1962-07-05"
"COM","91142","0","DRARIA","Draria","Draria","1943-01-01","1962-07-05"
"COM","91143","0","EL ACHOUR","El-Achour","El-Achour","1943-01-01","1962-07-05"
"COM","91144","0","EL AFFROUN","El-Affroun","El-Affroun","1943-01-01","1962-07-05"
"COM","91145","0","EL BIAR","El-Biar","El-Biar","1943-01-01","1962-07-05"
"COM","91146","0","FELIX FAURE","Félix-Faure","Félix-Faure","1943-01-01","1962-07-05"
"COM","91147","0","FONDOUK","Fondouk","Fondouk","1943-01-01","1962-07-05"
"COM","91148","0","FORT DE L EAU","Fort-de-l’Eau","Fort-de-l’Eau","1943-01-01","1962-07-05"
"COM","91149","0","FOUKA","Fouka","Fouka","1943-01-01","1962-07-05"
"COM","91150","0","GOURAYA","Gouraya","Gouraya","1943-01-01","1962-07-05"
"COM","91151","0","GUYOTVILLE","Guyotville","Guyotville","1943-01-01","1962-07-05"
"COM","91152","0","HUSSEIN DEY","Hussein-Dey","Hussein-Dey","1943-01-01","1962-07-05"
"COM","91153","0","KOLEA","Koléa","Koléa","1943-01-01","1962-07-05"
"COM","91154","0","KOUBA","Kouba","Kouba","1943-01-01","1962-07-05"
"COM","91155","0","MAHELMA","Mahelma","Mahelma","1943-01-01","1962-07-05"
"COM","91156","0","MAISON BLANCHE","Maison-Blanche","Maison-Blanche","1943-01-01","1962-07-05"
"COM","91157","0","MAISON CARREE","Maison-Carrée","Maison-Carrée","1943-01-01","1962-07-05"
"COM","91158","0","MARECHAL FOCH","Maréchal-Foch","Maréchal-Foch","1943-01-01","1962-07-05"
"COM","91159","0","MARENGO","Marengo","Marengo","1943-01-01","1962-07-05"
"COM","91160","0","MENERVILLE","Ménerville","Ménerville","1943-01-01","1962-07-05"
"COM","91161","0","MEURAD","Meurad","Meurad","1943-01-01","1962-07-05"
"COM","91162","0","MOUZAIAVILLE","Mouzaïaville","Mouzaïaville","1943-01-01","1962-07-05"
"COM","91163","0","NOVI","Novi","Novi","1943-01-01","1962-07-05"
"COM","91164","0","OUED EL ALLEUG","Oued-El-Alleug","Oued-El-Alleug","1943-01-01","1962-07-05"
"COM","91165","0","OULED FAYET","Ouled-Fayet","Ouled-Fayet","1943-01-01","1962-07-05"
"COM","91166","0","PALESTRO","Palestro","Palestro","1943-01-01","1962-07-05"
"COM","91167","0","REGHAIA","Reghaïa","Reghaïa","1943-01-01","1962-07-05"
"COM","91168","0","RIVET","Rivet","Rivet","1943-01-01","1962-07-05"
"COM","91169","0","ROUBAIA","Roubaïa","Roubaïa","1943-01-01","1962-07-05"
"COM","91170","0","ROVIGO","Rovigo","Rovigo","1943-01-01","1962-07-05"
"COM","91171","0","SAINT EUGENE","Saint-Eugène","Saint-Eugène","1943-01-01","1962-07-05"
"COM","91172","0","SAINT FERDINAND","Saint-Ferdinand","Saint-Ferdinand","1943-01-01","1962-07-05"
"COM","91173","0","SAINT PIERRE SAINT PAUL","Saint-Pierre-Saint-Paul","Saint-Pierre-Saint-Paul","1943-01-01","1962-07-05"
"COM","91174","0","SAOULA","Saoula","Saoula","1943-01-01","1962-07-05"
"COM","91175","0","SIDI MOUSSA","Sidi-Moussa","Sidi-Moussa","1943-01-01","1962-07-05"
"COM","91176","0","SOUNA","Souna","Souna","1943-01-01","1962-07-05"
"COM","91177","0","STAOUELI","Staoueli","Staoueli","1943-01-01","1962-07-05"
"COM","91178","0","TEFESCHOUN","Téfeschoun","Téfeschoun","1943-01-01","1962-07-05"
"COM","91179","0","TIPASA","Tipasa","Tipasa","1943-01-01","1962-07-05"
"COM","91180","0","ZERALDA","Zéralda","Zéralda","1943-01-01","1962-07-05"
"COM","91185","0","BOU HAROUN","Bou-Haroun","Bou-Haroun","1947-09-25","1962-07-05"
"COM","91186","0","DUPLEIX","Dupleix","Dupleix","1947-08-18","1962-07-05"
"COM","91201","0","AIN BOUCIF (COMMUNE MIXTE)","Aïn-Boucif (commune mixte)","Aïn-Boucif (commune mixte)","1943-01-01","1962-07-05"
"COM","91202","0","BERROUAGHIA (COMMUNE MIXTE)","Berrouaghia (commune mixte)","Berrouaghia (commune mixte)","1943-01-01","1962-07-05"
"COM","91203","0","BOGHARI (COMMUNE MIXTE)","Boghari (commune mixte)","Boghari (commune mixte)","1943-01-01","1962-07-05"
"COM","91204","0","CHELLALA (COMMUNE MIXTE)","Chellala (commune mixte)","Chellala (commune mixte)","1943-01-01","1962-07-05"
"COM","91210","0","MEDEA","Médéa","Médéa","1943-01-01","1962-07-05"
"COM","91211","0","BERROUAGHIA","Berrouaghia","Berrouaghia","1943-01-01","1962-07-05"
"COM","91212","0","BOGHAR","Boghar","Boghar","1943-01-01","1962-07-05"
"COM","91213","0","BOGHARI","Boghari","Boghari","1943-01-01","1962-07-05"
"COM","91214","0","DAMIETTE","Damiette","Damiette","1943-01-01","1962-07-05"
"COM","91215","0","LETOURNEUX","Letourneux","Letourneux","1943-01-01","1962-07-05"
"COM","91216","0","LODI","Lodi","Lodi","1943-01-01","1962-07-05"
"COM","91217","0","LOVERDO","Loverdo","Loverdo","1947-08-07","1962-07-05"
"COM","91218","0","NELSONBOURG","Nelsonbourg","Nelsonbourg","1947-08-07","1962-07-05"
"COM","91219","0","CHAMPLAIN","Champlain","Champlain","1947-08-07","1962-07-05"
"COM","91220","0","BEN CHICAO","Ben-Chicao","Ben-Chicao","1947-08-07","1962-07-05"
"COM","91221","0","BRAZZA","Brazza","Brazza","1947-08-07","1962-07-05"
"COM","91222","0","AIN BOUCIF","Aïn-Boucif","Aïn-Boucif","1947-08-21","1962-07-05"
"COM","91223","0","ARTHUR","Arthur","Arthur","1950-06-03","1962-07-05"
"COM","91301","0","LES BRAZ (COMMUNE MIXTE)","Les Braz (commune mixte)","Les Braz (commune mixte)","1943-01-01","1962-07-05"
"COM","91302","0","DJENDEL (COMMUNE MIXTE)","Djendel (commune mixte)","Djendel (commune mixte)","1943-01-01","1962-07-05"
"COM","91303","0","SERSOU (COMMUNE MIXTE)","Sersou (commune mixte)","Sersou (commune mixte)","1943-01-01","1962-07-05"
"COM","91304","0","TENIET EL HAD (COMMUNE MIXTE)","Teniet-El-Had (commune mixte)","Teniet-El-Had (commune mixte)","1943-01-01","1962-07-05"
"COM","91310","0","MILIANA","Miliana","Miliana","1943-01-01","1962-07-05"
"COM","91311","0","AFFREVILLE","Affreville","Affreville","1943-01-01","1962-07-05"
"COM","91312","0","AIN SULTAN","Aïn-Sultan","Aïn-Sultan","1943-01-01","1962-07-05"
"COM","91313","0","BOU MEFDA","Bou-Mefda","Bou-Mefda","1943-01-01","1962-07-05"
"COM","91314","0","BOURBAKI","Bourbaki","Bourbaki","1943-01-01","1962-07-05"
"COM","91315","0","BURDEAU","Burdeau","Burdeau","1943-01-01","1962-07-05"
"COM","91316","0","DUPERRE","Duperré","Duperré","1943-01-01","1962-07-05"
"COM","91317","0","KHERBA","Kherba","Kherba","1943-01-01","1962-07-05"
"COM","91318","0","LAVARANDE","Lavarande","Lavarande","1943-01-01","1962-07-05"
"COM","91319","0","LITTRE","Littré","Littré","1943-01-01","1962-07-05"
"COM","91320","0","ROUINA","Rouïna","Rouïna","1943-01-01","1962-07-05"
"COM","91321","0","TENIET EL HAD","Teniet-El-Had","Teniet-El-Had","1943-01-01","1962-07-05"
"COM","91322","0","VESOUL BENIAN","Vesoul-Benian","Vesoul-Benian","1943-01-01","1962-07-05"
"COM","91323","0","VIALAR","Vialar","Vialar","1943-01-01","1962-07-05"
"COM","91324","0","BORELY LA SAPIE","Borély-la-Sapie","Borély-la-Sapie","1948-02-14","1962-07-05"
"COM","91325","0","MARGUERITTE","Margueritte","Margueritte","1953-03-18","1962-07-05"
"COM","91401","0","CHELIF (COMMUNE MIXTE)","Chélif (commune mixte)","Chélif (commune mixte)","1943-01-01","1962-07-05"
"COM","91402","0","TENES (COMMUNE MIXTE)","Ténes (commune mixte)","Ténes (commune mixte)","1943-01-01","1962-07-05"
"COM","91403","0","OUARSENIS (COMMUNE MIXTE)","Ouarsenis (commune mixte)","Ouarsenis (commune mixte)","1943-01-01","1962-07-05"
"COM","91410","1","ORLEANSVILLE","Orléansville","Orléansville","1943-01-01","1962-07-05"
"COM","91411","0","LES ATTAFS","Les Attafs","Les Attafs","1943-01-01","1962-07-05"
"COM","91412","0","CARNOT","Carnot","Carnot","1943-01-01","1962-07-05"
"COM","91413","0","CAVAIGNAC","Cavaignac","Cavaignac","1943-01-01","1962-07-05"
"COM","91414","0","CHARON","Charon","Charon","1943-01-01","1962-07-05"
"COM","91415","0","MONTENOTTE","Montenotte","Montenotte","1943-01-01","1962-07-05"
"COM","91416","0","OUED FOUDA","Oued-Fouda","Oued-Fouda","1943-01-01","1962-07-05"
"COM","91417","0","TENES","Ténes","Ténes","1943-01-01","1962-07-05"
"COM","91501","0","AZEFFOUN (COMMUNE MIXTE)","Azeffoun (commune mixte)","Azeffoun (commune mixte)","1943-01-01","1962-07-05"
"COM","91502","0","DJURDJURA (COMMUNE MIXTE)","Djurdjura (commune mixte)","Djurdjura (commune mixte)","1943-01-01","1962-07-05"
"COM","91503","0","DRA EL MIZAN (COMMUNE MIXTE)","Dra-El-Mizan (commune mixte)","Dra-El-Mizan (commune mixte)","1943-01-01","1962-07-05"
"COM","91504","0","FORT NATIONAL (COMMUNE MIXTE)","Fort-National (commune mixte)","Fort-National (commune mixte)","1943-01-01","1962-07-05"
"COM","91505","0","HAUT SEBAOU (COMMUNE MIXTE)","Haut-Sebaou (commune mixte)","Haut-Sebaou (commune mixte)","1943-01-01","1962-07-05"
"COM","91506","0","MIZRANA (COMMUNE MIXTE)","Mizrana (commune mixte)","Mizrana (commune mixte)","1943-01-01","1962-07-05"
"COM","91510","0","TIZI OUZOU","Tizi-Ouzou","Tizi-Ouzou","1943-01-01","1962-07-05"
"COM","91511","0","ABBO","Abbo","Abbo","1943-01-01","1962-07-05"
"COM","91512","0","BOGHNI","Boghni","Boghni","1943-01-01","1962-07-05"
"COM","91513","0","BORDJ MENAIEL","Bordj-Ménaïel","Bordj-Ménaïel","1943-01-01","1962-07-05"
"COM","91514","0","CAMP DU MARECHAL","Camp-du-Maréchal","Camp-du-Maréchal","1943-01-01","1962-07-05"
"COM","91515","0","DELLYS","Dellys","Dellys","1943-01-01","1962-07-05"
"COM","91516","0","DRA EL MIZAN","Dra-El-Mizan","Dra-El-Mizan","1943-01-01","1962-07-05"
"COM","91517","0","FORT NATIONAL","Fort-National","Fort-National","1943-01-01","1962-07-05"
"COM","91518","0","HAUSSONVILLERS","Haussonvillers","Haussonvillers","1943-01-01","1962-07-05"
"COM","91519","0","ISSERVILLE LES ISSERS","Isserville-les-Issers","Isserville-les-Issers","1943-01-01","1962-07-05"
"COM","91520","0","MEKLA","Mekla","Mekla","1943-01-01","1962-07-05"
"COM","91521","0","MIRABEAU","Mirabeau","Mirabeau","1943-01-01","1962-07-05"
"COM","91522","0","REBEVAL","Rébeval","Rébeval","1943-01-01","1962-07-05"
"COM","91523","0","TIZI RENIFF","Tizi-Reniff","Tizi-Reniff","1943-01-01","1962-07-05"
"COM","92101","0","AIN TEMOUCHENT (COMMUNE MIXTE)","Aïn-Témouchent (commune mixte)","Aïn-Témouchent (commune mixte)","1943-01-01","1962-07-05"
"COM","92102","0","SAINT LUCIEN (COMMUNE MIXTE)","Saint-Lucien (commune mixte)","Saint-Lucien (commune mixte)","1943-01-01","1962-07-05"
"COM","92110","1","ORAN","Oran","Oran","1943-01-01","1962-07-05"
"COM","92111","0","AIN EL ARBA","Aïn-El-Arba","Aïn-El-Arba","1943-01-01","1962-07-05"
"COM","92112","0","AIN EL TURK","Aïn-El-Turk","Aïn-El-Turk","1943-01-01","1962-07-05"
"COM","92113","0","AIN KIAL","Aïn-Kial","Aïn-Kial","1943-01-01","1962-07-05"
"COM","92114","0","AIN TEMOUCHENT","Aïn-Témouchent","Aïn-Témouchent","1943-01-01","1962-07-05"
"COM","92115","0","ARCOLE","Arcole","Arcole","1943-01-01","1962-07-05"
"COM","92116","0","ARZEW","Arzew","Arzew","1943-01-01","1962-07-05"
"COM","92117","0","ASSI AMEUR","Assi-Ameur","Assi-Ameur","1943-01-01","1962-07-05"
"COM","92118","0","ASSI BEN OKBA","Assi-Ben-Okba","Assi-Ben-Okba","1943-01-01","1962-07-05"
"COM","92119","0","ASSI BOU NIF","Assi-Bou-Nif","Assi-Bou-Nif","1943-01-01","1962-07-05"
"COM","92120","0","JEAN MERMOZ","Jean-Mermoz","Jean-Mermoz","1943-01-01","1962-07-05"
"COM","92121","0","BOU SFER","Bou-Sfer","Bou-Sfer","1943-01-01","1962-07-05"
"COM","92122","0","BOU TLELIS","Bou-Tlélis","Bou-Tlélis","1943-01-01","1962-07-05"
"COM","92123","0","DE MALHERBE","De-Malherbe","De-Malherbe","1943-01-01","1962-07-05"
"COM","92124","0","EL ANCOR","El-Ancor","El-Ancor","1943-01-01","1962-07-05"
"COM","92125","0","ER RAHEL","Er-Rahel","Er-Rahel","1943-01-01","1962-07-05"
"COM","92126","0","FLEURUS","Fleurus","Fleurus","1943-01-01","1962-07-05"
"COM","92127","0","GUIARD","Guiard","Guiard","1943-01-01","1962-07-05"
"COM","92128","0","HAMMAM BOU HADJAR","Hammam-Bou-Hadjar","Hammam-Bou-Hadjar","1943-01-01","1962-07-05"
"COM","92129","0","KLEBER","Kléber","Kléber","1943-01-01","1962-07-05"
"COM","92130","0","LAFERRIERE","Laferrière","Laferrière","1943-01-01","1962-07-05"
"COM","92131","0","LEGRAND","Legrand","Legrand","1943-01-01","1962-07-05"
"COM","92132","0","LOURMEL","Lourmel","Lourmel","1943-01-01","1962-07-05"
"COM","92133","0","MANGIN","Mangin","Mangin","1943-01-01","1962-07-05"
"COM","92134","0","MERS EL KEBIR","Mers-El-Kebir","Mers-El-Kebir","1943-01-01","1962-07-05"
"COM","92135","0","MISSERGHIN","Misserghin","Misserghin","1943-01-01","1962-07-05"
"COM","92136","0","MOCTA DOUZ","Mocta-Douz","Mocta-Douz","1943-01-01","1962-07-05"
"COM","92137","0","OUED IMBERT","Oued-Imbert","Oued-Imbert","1943-01-01","1962-07-05"
"COM","92138","0","PERREGAUX","Perrégaux","Perrégaux","1943-01-01","1962-07-05"
"COM","92139","0","PORT AUX POULES","Port-aux-Poules","Port-aux-Poules","1943-01-01","1962-07-05"
"COM","92140","0","RENAN","Renan","Renan","1943-01-01","1962-07-05"
"COM","92141","0","RIO SALADE","Rio-Salade","Rio-Salade","1943-01-01","1962-07-05"
"COM","92142","0","SAINT CLOUD","Saint-Cloud","Saint-Cloud","1943-01-01","1962-07-05"
"COM","92143","0","SAINT DENIS DU SIG","Saint-Denis-du-Sig","Saint-Denis-du-Sig","1943-01-01","1962-07-05"
"COM","92144","0","SAINTE BARBE DU TLELAT","Sainte-Barbe-du-Tlélat","Sainte-Barbe-du-Tlélat","1943-01-01","1962-07-05"
"COM","92145","0","SAINT LEU","Saint-Leu","Saint-Leu","1943-01-01","1962-07-05"
"COM","92146","0","SAINT LOUIS","Saint-Louis","Saint-Louis","1943-01-01","1962-07-05"
"COM","92147","0","SAINT MAUR","Saint-Maur","Saint-Maur","1943-01-01","1962-07-05"
"COM","92148","0","LA SENIA","La-Sénia","La-Sénia","1943-01-01","1962-07-05"
"COM","92149","0","SIDI CHAMI","Sidi-Chami","Sidi-Chami","1943-01-01","1962-07-05"
"COM","92150","0","TAFARAOUI","Tafaraoui","Tafaraoui","1943-01-01","1962-07-05"
"COM","92151","0","TROIS MARABOUTS","Trois-Marabouts","Trois-Marabouts","1943-01-01","1962-07-05"
"COM","92152","0","TURGOT","Turgot","Turgot","1943-01-01","1962-07-05"
"COM","92153","0","VALMY","Valmy","Valmy","1943-01-01","1962-07-05"
"COM","92154","0","SAINTE LEONIE","Sainte-Léonie","Sainte-Léonie","1950-06-29","1962-07-05"
"COM","92201","0","CACHEROU (COMMUNE MIXTE)","Cacherou (commune mixte)","Cacherou (commune mixte)","1943-01-01","1962-07-05"
"COM","92202","0","MASCARA (COMMUNE MIXTE)","Mascara (commune mixte)","Mascara (commune mixte)","1943-01-01","1962-07-05"
